公告日期,sample_id,实际购买公司名称,认购日期,产品起息日,产品到息日,产品期限,认购金额(万元),产品发行方名称,理财产品名称,理财类型,资金来源,实际购买公司和上市公司关系,买卖方是否有关联关系
2018-03-21,14701,成都富森美家居股份有限公司,2018-03-01,2018-03-01,2018-06-05,96天,3000.0,国泰君安证券股份有限公司,国泰君安证券君柜宝一号2018年第118期收益凭证（产品代码：SAZ104）,证券公司理财产品,自有资金,公司本身,否
2018-03-21,14701,成都富森美家居股份有限公司,2018-03-05,2018-03-05,2018-06-05,92天,3000.0,国联证券股份有限公司,国联诚鑫33号本金保障固定收益型收益凭证（产品代码：SAS099）,证券公司理财产品,自有资金,公司本身,否
2018-03-01,14702,成都富森美家居股份有限公司,2017-01-16,2017-01-16,2017-03-20,63天,40000.0,农业银行股份有限公司,“本利丰·62天”人民币理财产品,银行理财产品,自有资金,公司本身,否
2018-03-01,14702,成都富森美家居股份有限公司,2017-04-20,2017-04-20,2017-10-20,183天,30000.0,农业银行股份有限公司,“本利丰”定向人民币理财产品,银行理财产品,自有资金,公司本身,否
2018-03-01,14702,成都富森美家居股份有限公司,2017-11-24,2017-11-24,2018-02-27,95天,5000.0,华泰证券股份有限公司,恒益17063号收益凭证（产品代码：SAK555）,证券公司理财产品,自有资金,公司本身,否
2018-03-01,14702,成都富森美家居股份有限公司,2017-11-28,2017-11-28,2018-02-27,91天,3000.0,国联证券股份有限公司,国联诚鑫22号本金保障固定收益型收益凭证（产品代码：SAL286）,证券公司理财产品,自有资金,公司本身,否
2017-11-28,14703,成都富森美家居股份有限公司,2017-01-16,2017-01-16,2017-03-20,63天,40000.0,农业银行股份有限公司,“本利丰·62天”人民币理财产品,银行理财产品,自有资金,公司本身,否
2017-11-28,14703,成都富森美家居股份有限公司,2017-04-20,2017-04-20,2017-07-19,90天,10000.0,渤海银行股份有限公司,S17126号结构性存款理财产品,结构性存款,自有资金,公司本身,否
2017-11-28,14703,成都富森美家居股份有限公司,2017-04-20,2017-04-20,2017-10-20,183天,30000.0,农业银行股份有限公司,“本利丰”定向人民币理财产品,银行理财产品,自有资金,公司本身,否
2017-11-28,14703,成都富森美家居股份有限公司,2017-11-24,2017-11-24,2018-02-27,95天,5000.0,华泰证券股份有限公司,恒益17063号收益凭证,证券公司理财产品,自有资金,公司本身,否
2017-11-28,14703,成都富森美家居股份有限公司,2017-11-23,2017-11-23,2018-02-26,95天,3000.0,中信证券股份有限公司,保本增益系列222期收益凭证,证券公司理财产品,自有资金,公司本身,否
2017-11-23,14704,成都富森美家居股份有限公司,2017-01-16,2017-01-16,2017-03-20,63天,40000.0,农业银行股份有限公司,“本利丰·62天”人民币理财产品,银行理财产品,自有资金,公司本身,否
2017-11-23,14704,成都富森美家居股份有限公司,2017-04-20,2017-04-20,2017-07-19,90天,10000.0,渤海银行股份有限公司,S17126号结构性存款理财产品,结构性存款,自有资金,公司本身,否
2017-11-23,14704,成都富森美家居股份有限公司,2017-04-20,2017-04-20,2017-10-20,183天,30000.0,农业银行股份有限公司,“本利丰”定向人民币理财产品,银行理财产品,自有资金,公司本身,否
2017-11-10,14705,成都富森美家居股份有限公司,2017-01-16,2017-01-16,2017-03-20,63天,40000.0,农业银行股份有限公司,“本利丰·62天”人民币理财产品,银行理财产品,自有资金,公司本身,否
2017-11-10,14705,成都富森美家居股份有限公司,2017-04-20,2017-04-20,2017-07-19,90天,10000.0,渤海银行股份有限公司,S17126号结构性存款理财产品,结构性存款,自有资金,公司本身,否
2017-11-10,14705,成都富森美家居股份有限公司,2017-04-20,2017-04-20,2017-10-20,183天,30000.0,农业银行股份有限公司,“本利丰”定向人民币理财产品,银行理财产品,自有资金,公司本身,否
2019-04-19,14732,江苏如通石油机械股份有限公司,2018-12-06,2018-12-06,2019-03-07,91天,5000.0,,中国建设银行“乾元-众享”保本型人民币理财产品2018年第239期,银行理财产品,自有资金,公司本身,否
2019-04-19,14732,江苏如通石油机械股份有限公司,2018-12-26,2018-12-26,2019-06-27,183天,7500.0,,中银保本理财-人民币按期开放,银行理财产品,"自筹资金,自有资金",公司本身,否
2019-04-19,14732,江苏如通石油机械股份有限公司,2019-01-11,2019-01-11,2019-04-16,95天,4000.0,,中国建设银行“乾元-众享”保本型人民币理财产品2019年第1期,银行理财产品,自有资金,公司本身,否
2019-04-19,14732,江苏如通石油机械股份有限公司,2019-03-14,2019-03-14,2019-08-14,153天,5000.0,,中国建设银行“乾元-众享”保本型人民币理财产品2019年第50,银行理财产品,自有资金,公司本身,否
2019-04-19,14732,江苏如通石油机械股份有限公司,2019-04-18,2019-04-18,2019-10-21,186天,4000.0,,中国建设银行“乾元-众享”保本型人民币理财产品2019年第81期,银行理财产品,自有资金,公司本身,否
2019-03-14,14733,江苏如通石油机械股份有限公司,2018-12-06,2018-12-06,2019-03-07,91天,5000.0,,中国建设银行“乾元-众享”保本型人民币理财产品2018年第239期,银行理财产品,自有资金,公司本身,否
2019-03-14,14733,江苏如通石油机械股份有限公司,2018-12-26,2018-12-26,2019-06-27,183天,7500.0,,中银保本理财-人民币按期开放,银行理财产品,"自筹资金,自有资金",公司本身,否
2019-03-14,14733,江苏如通石油机械股份有限公司,2019-01-11,2019-01-11,2019-04-16,95天,4000.0,,中国建设银行“乾元-众享”保本型人民币理财产品2019年第1期,银行理财产品,自有资金,公司本身,否
2019-03-14,14733,江苏如通石油机械股份有限公司,2019-03-14,2019-03-14,2019-08-14,153天,5000.0,,中国建设银行“乾元-众享”保,银行理财产品,自有资金,公司本身,否
2019-01-09,14734,江苏如通石油机械股份有限公司,2018-01-04,2018-01-04,2018-12-25,355天,7300.0,,中银保本理财-人民币按期开放,银行理财产品,"自筹资金,自有资金",公司本身,否
2019-01-09,14734,江苏如通石油机械股份有限公司,2018-01-04,2018-01-04,2018-06-25,172天,3700.0,,工银保本型“随心E”（定向山东）人民币理财产品2017年第2期,银行理财产品,自筹资金,公司本身,否
2019-01-09,14734,江苏如通石油机械股份有限公司,2018-01-05,2018-01-05,2018-06-29,175天,4000.0,,江苏建行“乾元”保本型18年032期理财产品,银行理财产品,自有资金,公司本身,否
2019-01-09,14734,江苏如通石油机械股份有限公司,2018-01-09,2018-01-09,2018-05-23,134天,5000.0,,乾元众享保本型人民币理财产品2018年第1期,银行理财产品,自有资金,公司本身,否
2019-01-09,14734,江苏如通石油机械股份有限公司,2018-06-26,2018-06-26,2018-12-25,182天,3700.0,,工银理财保本型“随心E”（定向）2017年第3期,银行理财产品,自筹资金,公司本身,否
2019-01-09,14734,江苏如通石油机械股份有限公司,2018-12-06,2018-12-06,2019-03-07,91天,5000.0,,中国建设银行“乾元-众享”保本型人民,银行理财产品,自有资金,公司本身,否
2019-01-09,14734,江苏如通石油机械股份有限公司,2018-12-26,2018-12-26,2019-06-27,183天,7500.0,,中银保本理财-人民币按期开放,银行理财产品,"自筹资金,自有资金",公司本身,否
2019-01-09,14734,江苏如通石油机械股份有限公司,2018-12-27,2018-12-27,2019-06-28,183天,3500.0,,工银保本型“随心E”（定向）2017年第3期,银行理财产品,自筹资金,公司本身,否
2019-01-09,14734,江苏如通石油机械股份有限公司,2019-01-11,2019-01-11,2019-04-16,95天,4000.0,,中国建设银行“乾元-众享”保本型人民币理财产品2019年第1期,银行理财产品,自有资金,公司本身,否
2019-01-04,14735,江苏如通石油机械股份有限公司,2018-06-26,2018-06-26,2018-12-25,182天,3000.0,,工银理财保,银行理财产品,自有资金,公司本身,否
2018-12-28,14736,江苏如通石油机械股份有限公司,2018-01-04,2018-01-04,2018-12-25,355天,7300.0,,中银保本理财-人民,银行理财产品,自筹资金,公司本身,否
2018-12-28,14736,江苏如通石油机械股份有限公司,2018-01-04,2018-01-04,2018-06-25,172天,3700.0,,工银保本型“随心E”（定向山东）人民币理财产品2017年第2期,银行理财产品,自筹资金,公司本身,否
2018-12-28,14736,江苏如通石油机械股份有限公司,2018-05-29,2018-05-29,2018-11-29,184天,5000.0,,结构性存款,结构性存款,自筹资金,公司本身,否
2018-12-28,14736,江苏如通石油机械股份有限公司,2018-06-26,2018-06-26,2018-12-25,182天,3700.0,,工银理财,银行理财产品,自有资金,公司本身,否
2018-12-28,14736,江苏如通石油机械股份有限公司,2018-07-05,2018-07-05,2018-10-09,96天,4000.0,,结构性存款,结构性存款,自筹资金,公司本身,否
2018-12-28,14736,江苏如通石油机械股份有限公司,2018-11-14,2018-11-14,2018-12-26,42天,4000.0,,结构性存款,结构性存款,自筹资金,公司本身,否
2018-12-28,14736,江苏如通石油机械股份有限公司,2018-12-26,2018-12-26,2019-06-27,183天,7500.0,,中银保本理财-人民币按期开放,银行理财产品,"自筹资金,自有资金",公司本身,否
2018-12-28,14736,江苏如通石油机械股份有限公司,2018-12-27,2018-12-27,2019-06-28,183天,3500.0,,工银保本型“随心E”（定向）2017年第3期,银行理财产品,自筹资金,公司本身,否
2018-12-05,14737,江苏如通石油机械股份有限公司,2018-01-04,2018-01-04,2018-12-25,355天,7300.0,,中银保本理财-人民币按期开放,银行理财产品,"自筹资金,自有资金",公司本身,否
2018-12-05,14737,江苏如通石油机械股份有限公司,2018-01-04,2018-01-04,2018-06-25,172天,3700.0,,工银保本型“随心E”（定向山东）人民币理财产品2017年第2期,银行理财产品,自筹资金,公司本身,否
2018-12-05,14737,江苏如通石油机械股份有限公司,2018-01-05,2018-01-05,2018-06-29,175天,4000.0,,江苏建行“乾元”保本型18年032期理财产品,银行理财产品,自有资金,公司本身,否
2018-12-05,14737,江苏如通石油机械股份有限公司,2018-01-09,2018-01-09,2018-05-23,134天,5000.0,,乾元众享保本型人民币理财产品2018年第1期,银行理财产品,自有资金,公司本身,否
2018-12-05,14737,江苏如通石油机械股份有限公司,2018-12-06,2018-12-06,2019-03-07,91天,5000.0,,中国建设银行“乾元-众享”保本型人民币理财产品2018年第239期,银行理财产品,自有资金,公司本身,否
2018-11-16,14738,江苏如通石油机械股份有限公司,2018-01-05,2018-01-05,2018-06-29,175天,4000.0,,江苏建行“乾元”保本型18年032期理财产品,银行理财产品,自有资金,公司本身,否
2018-11-16,14738,江苏如通石油机械股份有限公司,2018-01-09,2018-01-09,2018-05-23,134天,5000.0,,乾元众享保本型人民币理财产品2018年第1期,银行理财产品,自有资金,公司本身,否
2018-11-16,14738,江苏如通石油机械股份有限公司,2018-05-29,2018-05-29,2018-11-29,184天,5000.0,,结构性存款,结构性存款,自筹资金,公司本身,否
2018-11-16,14738,江苏如通石油机械股份有限公司,2018-06-26,2018-06-26,2018-12-25,182天,3700.0,,工银理财保,银行理财产品,自筹资金,公司本身,否
2018-11-16,14738,江苏如通石油机械股份有限公司,2018-07-05,2018-07-05,2018-10-09,96天,4000.0,,结构性存款,结构性存款,自筹资金,公司本身,否
2018-11-16,14738,江苏如通石油机械股份有限公司,2018-11-14,2018-11-14,2018-12-26,42天,4000.0,,结构性存款,结构性存款,自筹资金,公司本身,否
2018-07-12,14739,江苏如通石油机械股份有限公司,2018-01-05,2018-01-05,2018-06-29,175天,4200.0,,江苏建行“乾元”保本型18年032期理财产品,银行理财产品,自有资金,公司本身,否
2018-07-12,14739,江苏如通石油机械股份有限公司,2018-01-09,2018-01-09,2018-06-25,167天,3000.0,,工银理财保本型“随心e”（定向）2017年第3期,银行理财产品,自有资金,公司本身,否
2018-07-12,14739,江苏如通石油机械股份有限公司,2018-06-26,2018-06-26,2018-12-25,182天,3000.0,,工银理财保,银行理财产品,自有资金,公司本身,否
2018-07-12,14739,江苏如通石油机械股份有限公司,2018-07-06,2018-07-06,2018-12-26,173天,2000.0,,利率挂钩型结构性存款,结构性存款,自筹资金,公司本身,否
2018-07-12,14739,江苏如通石油机械股份有限公司,2018-07-10,2018-07-10,2018-10-10,92天,2500.0,,与利率挂钩的结构性产品,银行理财产品,自有资金,公司本身,否
2018-07-10,14740,江苏如通石油机械股份有限公司,2018-01-05,2018-01-05,2018-06-29,175天,4200.0,,江苏建行“乾元”保本型18年032期理财产品,银行理财产品,自有资金,公司本身,否
2018-07-10,14740,江苏如通石油机械股份有限公司,2018-01-09,2018-01-09,2018-06-25,167天,3000.0,,工银理财保本型“随心e”（定向）2017年第3期,银行理财产品,自筹资金,公司本身,否
2018-07-10,14740,江苏如通石油机械股份有限公司,2018-06-26,2018-06-26,2018-12-25,182天,3000.0,,工银理财保本型“随心E”（定向）2017年第3期,银行理财产品,自筹资金,公司本身,否
2018-07-10,14740,江苏如通石油机械股份有限公司,2018-07-06,2018-07-06,2018-12-26,173天,2000.0,,利率挂钩型结构性存款,结构性存款,自筹资金,公司本身,否
2018-07-07,14741,江苏如通石油机械股份有限公司,2018-01-05,2018-01-05,2018-06-29,175天,4000.0,,江苏建行“乾元”保本型18年032期理财产品,银行理财产品,自有资金,公司本身,否
2018-07-07,14741,江苏如通石油机械股份有限公司,2018-05-29,2018-05-29,2018-11-29,184天,5000.0,,结构性存款,结构性存款,自筹资金,公司本身,否
2018-07-07,14741,江苏如通石油机械股份有限公司,2018-07-05,2018-07-05,2018-10-09,96天,4000.0,,结构性存款,结构性存款,自筹资金,公司本身,否
2018-06-12,14743,江苏如通石油机械股份有限公司,2018-01-04,2018-01-04,2018-12-25,355天,6000.0,,中银保本理财-人民币按期开放,银行理财产品,自筹资金,公司本身,否
2018-06-12,14743,江苏如通石油机械股份有限公司,2018-01-05,2018-01-05,2018-06-29,175天,4200.0,,江苏建行“乾元”保本型18年032期理财产品,银行理财产品,自有资金,公司本身,否
2018-06-12,14743,江苏如通石油机械股份有限公司,2018-06-08,2018-06-08,2018-12-07,182天,1800.0,,中银保本理财-人民币按期开放,银行理财产品,自筹资金,公司本身,否
2018-05-31,14744,江苏如通石油机械股份有限公司,2018-01-05,2018-01-05,2018-06-29,175天,4000.0,,江苏建行“乾元”保本型18年032期理财产品,银行理财产品,自有资金,公司本身,否
2018-05-31,14744,江苏如通石油机械股份有限公司,2018-05-29,2018-05-29,2018-11-29,184天,5000.0,,结构性存款,结构性存款,自筹资金,公司本身,否
2018-01-10,14745,江苏如通石油机械股份有限公司,2018-01-04,2018-01-04,2018-12-25,355天,7300.0,,中银保本理财-人民币按期开放,银行理财产品,"自筹资金,自有资金",公司本身,否
2018-01-10,14745,江苏如通石油机械股份有限公司,2018-01-04,2018-01-04,2018-06-25,172天,3700.0,,工银保本型“随心E”（定向山东）人民币理财产品2017年第2期,银行理财产品,自筹资金,公司本身,否
2018-01-10,14745,江苏如通石油机械股份有限公司,2018-01-05,2018-01-05,2018-06-29,175天,4000.0,,江苏建行“乾元”保本型18年032期理财产品,银行理财产品,自有资金,公司本身,否
2018-01-10,14745,江苏如通石油机械股份有限公司,2018-01-09,2018-01-09,2018-05-23,134天,5000.0,,乾元众享保本型人民币理财产品2018年第1期,银行理财产品,自有资金,公司本身,否
2018-01-10,14745,江苏如通石油机械股份有限公司,2018-01-04,2018-01-04,2018-12-25,355天,6000.0,,中银保本理财-人民币按期开放,银行理财产品,"自筹资金,自有资金",公司本身,否
2018-01-10,14745,江苏如通石油机械股份有限公司,2018-01-05,2018-01-05,2018-06-29,175天,4200.0,,江苏建行“乾元”保本型18年032期理财产品,银行理财产品,自有资金,公司本身,否
2018-01-10,14745,江苏如通石油机械股份有限公司,2018-01-09,2018-01-09,2018-06-25,167天,3000.0,,工银理财保本型“随心e”（定向）2017年第3期,银行理财产品,自筹资金,公司本身,否
2018-01-09,14746,江苏如通石油机械股份有限公司,2018-01-04,2018-01-04,2018-06-25,172天,3700.0,,工银保本型“随心E”（定向山东）人民币理财产品2017年第2期,银行理财产品,自筹资金,公司本身,否
2018-01-09,14746,江苏如通石油机械股份有限公司,2018-01-05,2018-01-05,2018-06-29,175天,4000.0,,江苏建行“乾元”保本型18年032期理财产品,银行理财产品,自有资金,公司本身,否
2018-01-09,14746,江苏如通石油机械股份有限公司,2018-01-05,2018-01-05,2018-06-29,175天,4200.0,,江苏建行“乾元”保本型18年032期理财产品,银行理财产品,自有资金,公司本身,否
2017-10-26,14751,北京华录百纳影视股份有限公司,2016-12-28,2016-12-28,2017-02-06,40天,40000.0,北京银行,保本保收益型,银行理财产品,自有资金,公司本身,否
2017-10-26,14751,北京华录百纳影视股份有限公司,2017-02-10,2017-02-10,2017-05-12,91天,20000.0,北京银行,保本保收益型,银行理财产品,自有资金,公司本身,否
2017-10-26,14751,北京华录百纳影视股份有限公司,2017-02-16,2017-02-16,2017-05-19,92天,1400.0,北京银行,保本保收益型,银行理财产品,自有资金,公司本身,否
2017-10-26,14751,北京华录百纳影视股份有限公司,2017-02-16,2017-02-16,2017-03-28,40天,18600.0,北京银行,保本保收益型,银行理财产品,自有资金,公司本身,否
2017-10-26,14751,北京华录百纳影视股份有限公司,2017-04-06,2017-04-06,2017-05-16,40天,17000.0,北京银行,保本保收益型,银行理财产品,自有资金,公司本身,否
2017-10-26,14751,北京华录百纳影视股份有限公司,2017-04-06,2017-04-06,2017-07-07,92天,18600.0,北京银行,保本保收益型,银行理财产品,自有资金,公司本身,否
2017-10-26,14751,北京华录百纳影视股份有限公司,2017-05-18,2017-05-18,2017-06-27,40天,32000.0,北京银行,保本保收益型,银行理财产品,自有资金,公司本身,否
2017-10-26,14751,北京华录百纳影视股份有限公司,2017-06-29,2017-06-29,2017-08-08,40天,10000.0,北京银行,保本保收益型,银行理财产品,自有资金,公司本身,否
2017-10-26,14751,北京华录百纳影视股份有限公司,2017-08-10,2017-08-10,2017-09-19,40天,10000.0,北京银行,保本保收益型,银行理财产品,自有资金,公司本身,否
2017-09-05,14799,深圳市雄帝科技股份有限公司,2017-05-31,2017-05-31,2017-08-30,91天,2000.0,兴业银行股份有限公司深圳八卦岭支行,“金雪球-优悦”保本开放式理财产品（3M）,银行理财产品,自有资金,公司本身,否
2017-09-05,14799,深圳市雄帝科技股份有限公司,2017-09-04,2017-09-04,2017-12-04,91天,2000.0,兴业银行股份有限公司深圳八卦岭支行,“金雪球-优悦”保本开放式人民币理财产品（3M）,银行理财产品,自有资金,公司本身,否
2019-06-11,14807,烟台中宠食品股份有限公司,2018-12-04,2018-12-04,2018-12-11,7天,1000.0,青岛银行股份有限公司烟台分行,青岛银行结构性存款,结构性存款,自有资金,公司本身,否
2019-06-11,14807,烟台中宠食品股份有限公司,2018-11-27,2018-11-27,2018-12-04,7天,1000.0,青岛银行股份有限公司烟台分行,青岛银行结构性存款,结构性存款,自有资金,公司本身,否
2019-06-11,14807,烟台中宠食品股份有限公司,2018-07-09,2018-07-09,2018-08-13,35天,4000.0,,广发银行“薪加薪16号”人民币结构性存款,结构性存款,自有资金,公司本身,否
2019-04-03,14808,烟台中宠食品股份有限公司,2019-03-26,2019-03-26,,,600.0,招商银行股份有限公司,招商银行点金公司理财之人民币点金池理财计划,银行理财产品,自有资金,公司本身,否
2019-04-03,14808,烟台中宠食品股份有限公司,2019-03-29,2019-03-29,,,1300.0,招商银行股份有限公司,招商银行点金公司理财之人民币点金池理财计划,银行理财产品,自有资金,公司本身,否
2019-04-03,14808,烟台中宠食品股份有限公司,2019-03-26,2019-03-26,,,600.0,招商银行股份有限公司,招商银行点金公司理财之人民币点金池理财计划,银行理财产品,自有资金,公司本身,否
2019-04-03,14808,烟台中宠食品股份有限公司,2019-03-29,2019-03-29,,,1300.0,招商银行股份有限公司,招商银行点金公司理财之人民币点金池理财计划,银行理财产品,自有资金,公司本身,否
2019-04-03,14808,烟台中宠食品股份有限公司,2018-12-04,2018-12-04,2018-12-11,7天,1000.0,青岛银行股份有限公司烟台分行,青岛银行结构性存款,结构性存款,自有资金,公司本身,否
2019-04-03,14808,烟台中宠食品股份有限公司,2018-11-27,2018-11-27,2018-12-04,7天,1000.0,青岛银行股份有限公司烟台分行,青岛银行结构性存款,结构性存款,自有资金,公司本身,否
2019-04-03,14808,烟台中宠食品股份有限公司,2018-07-09,2018-07-09,2018-08-13,35天,4000.0,,广发银行“薪加薪16号”人民币结构性存款,结构性存款,自有资金,公司本身,否
2019-04-03,14808,烟台中宠食品股份有限公司,2018-04-04,2018-04-04,2018-04-09,5天,1000.0,中国银行股份有限公司烟台莱山支行,中国银行“中银保本理财-人民币按期开放”理财产品,银行理财产品,自有资金,公司本身,否
2019-04-03,14808,烟台中宠食品股份有限公司,2018-03-23,2018-03-23,2018-04-23,31天,3000.0,广发银行股份有限公司烟台莱山支行,广发银行“薪加薪16号”人民币结构性存款,结构性存款,自有资金,公司本身,否
2019-03-26,14809,烟台中宠食品股份有限公司,2019-03-22,2019-03-22,,,2100.0,中国农业银行股份有限公司烟台莱山支行,中国农业银行“本利丰天天利”开放式人民币理财产品（法人专属）,银行理财产品,自有资金,控股参股公司,否
2019-03-26,14809,烟台中宠食品股份有限公司,2019-03-22,2019-03-22,,,2100.0,中国农业银行股份有限公司烟台莱山支行,中国农业银行“本利丰天天利”开放式人民币理财产品（法人专属）,银行理财产品,自有资金,控股参股公司,否
2019-03-26,14809,烟台中宠食品股份有限公司,2018-12-28,2018-12-28,,,2000.0,中国农业银行股份有限公司烟台莱山支行,中国农业银行“本利丰天天利”开放式人民币理财产品（法人专属）,银行理财产品,自有资金,控股参股公司,否
2019-03-26,14809,烟台中宠食品股份有限公司,2018-12-04,2018-12-04,2018-12-11,7天,1000.0,青岛银行股份有限公司烟台分行,青岛银行结构性存款,结构性存款,自有资金,公司本身,否
2019-03-26,14809,烟台中宠食品股份有限公司,2018-11-27,2018-11-27,2018-12-04,7天,1000.0,青岛银行股份有限公司烟台分行,青岛银行结构性存款,结构性存款,自有资金,公司本身,否
2019-03-26,14809,烟台中宠食品股份有限公司,2018-08-07,2018-08-07,,,500.0,中国农业银行股份有限公司烟台莱山支行,中国农业银行“本利丰天天利”开放式人民币理财产品（法人专属）,银行理财产品,自有资金,控股参股公司,否
2019-03-26,14809,烟台中宠食品股份有限公司,2018-07-09,2018-07-09,2018-08-13,35天,4000.0,,广发银行“薪加薪16号”人民币结构性存款,结构性存款,自有资金,公司本身,否
2019-03-26,14809,烟台中宠食品股份有限公司,2018-06-12,2018-06-12,,,1300.0,中国农业银行股份有限公司烟台莱山支行,中国农业银行“本利丰天天利”开放式人民币理财产品（法人专属）,银行理财产品,自有资金,控股参股公司,否
2019-01-03,14810,烟台中宠食品股份有限公司,2018-12-28,2018-12-28,,,2000.0,中国农业银行股份有限公司烟台莱山支行,中国农业银行“本利丰天天利”开放式人民币理财产品（法人专属）,银行理财产品,自有资金,控股参股公司,否
2019-01-03,14810,烟台中宠食品股份有限公司,2018-12-28,2018-12-28,,,2000.0,中国农业银行股份有限公司烟台莱山支行,中国农业银行“本利丰天天利”开放式人民币理财产品（法人专属）,银行理财产品,自有资金,控股参股公司,否
2019-01-03,14810,烟台中宠食品股份有限公司,2018-12-04,2018-12-04,2018-12-11,7天,1000.0,青岛银行股份有限公司烟台分行,青岛银行结构性存款,结构性存款,自有资金,公司本身,否
2019-01-03,14810,烟台中宠食品股份有限公司,2018-11-27,2018-11-27,2018-12-04,7天,1000.0,青岛银行股份有限公司烟台分行,青岛银行结构性存款,结构性存款,自有资金,公司本身,否
2018-12-07,14811,烟台中宠食品股份有限公司,2018-12-04,2018-12-04,2018-12-11,7天,1000.0,青岛银行股份有限公司烟台分行,青岛银行结构性存款,结构性存款,自有资金,公司本身,否
2018-06-27,14816,烟台中宠食品股份有限公司,2018-06-26,2018-06-26,2018-07-27,31天,3000.0,,广发银行“薪加薪16号”人民币结构性存款,结构性存款,自筹资金,公司本身,否
2018-06-27,14816,烟台中宠食品股份有限公司,2018-02-13,2018-02-13,2018-04-16,62天,5500.0,广发银行股份有限公司烟台莱山支行,广发银行“薪加薪16号”人民币结构性存款,结构性存款,自筹资金,公司本身,否
2018-06-27,14816,烟台中宠食品股份有限公司,2018-04-16,2018-04-16,2018-05-21,35天,5000.0,广发银行股份有限公司烟台莱山支行,广发银行“薪加薪16号”人民币结构性存款,结构性存款,自筹资金,公司本身,否
2018-06-27,14816,烟台中宠食品股份有限公司,2018-05-22,2018-05-22,2018-06-25,34天,4500.0,广发银行股份有限公司烟台莱山支行,广发银行“薪加薪16号”人民币结构性存款,结构性存款,自筹资金,公司本身,否
2018-06-27,14816,烟台中宠食品股份有限公司,2018-06-26,2018-06-26,2018-07-27,31天,3000.0,广发银行股份有限公司烟台莱山支行,广发银行“薪加薪16号”人民币结构性存款,结构性存款,自筹资金,公司本身,否
2018-05-23,14818,烟台中宠食品股份有限公司,2018-05-22,2018-05-22,2018-06-25,34天,4500.0,,广发银行“薪加薪16号”人民币结构性存款,结构性存款,自筹资金,公司本身,否
2018-05-23,14818,烟台中宠食品股份有限公司,2018-02-13,2018-02-13,2018-04-16,62天,5500.0,广发银行股份有限公司烟台莱山支行,广发银行“薪加薪16号”人民币结构性存款,结构性存款,自筹资金,公司本身,否
2018-05-23,14818,烟台中宠食品股份有限公司,2018-04-16,2018-04-16,2018-05-21,35天,5000.0,广发银行股份有限公司烟台莱山支行,广发银行“薪加薪16号”人民币结构性存款,结构性存款,自筹资金,公司本身,否
2018-05-23,14818,烟台中宠食品股份有限公司,2018-05-22,2018-05-22,2018-06-25,34天,4500.0,广发银行股份有限公司烟台莱山支行,广发银行“薪加薪16号”人民币结构性存款,结构性存款,自筹资金,公司本身,否
2018-04-18,14819,烟台中宠食品股份有限公司,2018-04-16,2018-04-16,2018-05-21,35天,5000.0,,广发银行“薪加薪16号”人民币结构性存款,结构性存款,自筹资金,公司本身,否
2018-04-18,14819,烟台中宠食品股份有限公司,2018-02-13,2018-02-13,2018-04-16,62天,5500.0,广发银行股份有限公司烟台莱山支行,广发银行“薪加薪16号”人民币结构性存款,结构性存款,自筹资金,公司本身,否
2018-04-18,14819,烟台中宠食品股份有限公司,2018-04-16,2018-04-16,2018-05-21,35天,5000.0,广发银行股份有限公司烟台莱山支行,广发银行“薪加薪16号”人民币结构性存款,结构性存款,自筹资金,公司本身,否
2018-01-05,14823,烟台中宠食品股份有限公司,2018-01-05,2018-01-05,2018-02-08,34天,5000.0,,中国农业银行“本利丰·34天”人民币理财产品,银行理财产品,自筹资金,公司本身,否
2018-01-05,14823,烟台中宠食品股份有限公司,2018-01-05,2018-01-05,2018-02-08,34天,500.0,,中国工商银行保本型“随心E”法人人民币理财产品,银行理财产品,自筹资金,公司本身,否
2018-01-05,14823,烟台中宠食品股份有限公司,2017-11-21,2017-11-21,2017-12-25,34天,5000.0,中国农业银行股份有限公司烟台莱山支行,中国农业银行“本利丰·34天”人民币理财产品,银行理财产品,自筹资金,公司本身,否
2018-01-05,14823,烟台中宠食品股份有限公司,2017-11-21,2017-11-21,2018-01-02,42天,900.0,中国工商银行股份有限公司烟台莱山支行,中国工商银行保本型“随心E”法人人民币理财产品,银行理财产品,自筹资金,公司本身,否
2018-01-05,14823,烟台中宠食品股份有限公司,2018-01-05,2018-01-05,2018-02-08,34天,5000.0,中国农业银行股份有限公司烟台莱山支行,中国农业银行“本利丰·34天”人民币理财产品,银行理财产品,自筹资金,公司本身,否
2018-01-05,14823,烟台中宠食品股份有限公司,2018-01-05,2018-01-05,2018-02-08,34天,500.0,中国工商银行股份有限公司烟台莱山支行,中国工商银行保本型“随心E”法人人民币理财产品,银行理财产品,自筹资金,公司本身,否
2018-10-26,14827,,2018-08-08,,,,,,非凡资产管理翠竹13W理财产品周四公享02款（特）利多多之步步高升理财计划避险二期理财宝A9,银行理财产品,自有资金,公司本身,否
2018-10-26,14827,,2018-08-08,,,,,,非凡资产管理翠竹13W理财产品周四公享02款（特）利多多之步步高升理财计划避险二期理财宝A9,银行理财产品,自有资金,公司本身,否
2017-12-08,14834,南京我乐家居股份有限公司,2017-09-13,,,,,,工银保本型“随心E”（定向山东）人民币理财产品2017年第2期平安银行卓越计划滚动型保本人民币理财产品招商证券收益凭证-“磐石”468期本金保障型收益凭证,银行理财产品,自有资金,公司本身,否
